course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject,date,free_or_paid,free_beginner_courses,revenue
764534,Guitar Lessons - Learning The Neck - Fretboard Mastery,https://www.udemy.com/guitar-lessons-learning-the-neck-fretboard-mastery/,$45.00,239,30,49,All Levels,0.02,6,2016-02-16T20:37:03Z,Musical Instruments,2016-02-16,paid,Not free beginner,"$10,755.00"
277770,Electric Bass Right From The Start,https://www.udemy.com/electric-bass-right-from-the-start/,$100.00,239,1,9,All Levels,0.02,0.6666666667,2016-03-14T16:42:12Z,Musical Instruments,2016-03-14,paid,Not free beginner,"$23,900.00"
201812,Design Beautiful & Professional Ebooks Using FREE Software,https://www.udemy.com/ebook-layouts/,$20.00,239,7,26,All Levels,0.76,4,2014-04-25T02:40:11Z,Graphic Design,2014-04-25,paid,Not free beginner,"$4,780.00"
628876,Practical Web Development: Make Websites Quickly And Easily,https://www.udemy.com/make-beautiful-websites-in-a-few-hours/,$20.00,2389,7,20,All Levels,0.96,2,2015-11-29T23:31:46Z,Web Development,2015-11-29,paid,Not free beginner,"$47,780.00"
56585,Twitter Bootstrap 2 for Beginners,https://www.udemy.com/twitter-bootstrap/,$20.00,2388,139,12,Beginner Level,0.96,1,2013-05-29T18:13:10Z,Web Development,2013-05-29,paid,Not free beginner,"$47,760.00"
463834,Cost Accounting Overheads (Professional Course Level),https://www.udemy.com/overheads-in-cost-accounting/,$20.00,2383,6,19,All Levels,0.87,2.5,2015-03-31T21:55:21Z,Business Finance,2015-03-31,paid,Not free beginner,"$47,660.00"
547298,WordPress LMS: E-Learning Website Made Easy,https://www.udemy.com/wordpress-learning-management-system-create-a-learning-site/,$20.00,2382,22,16,All Levels,0.96,1.5,2015-07-08T00:08:54Z,Web Development,2015-07-08,paid,Not free beginner,"$47,640.00"
138336,Piano The Hard Way - Fast Way To Life Long Piano Enjoyment,https://www.udemy.com/piano-the-hard-way/,$25.00,238,3,22,Beginner Level,0.02,1,2014-02-19T03:46:50Z,Musical Instruments,2014-02-19,paid,Not free beginner,"$5,950.00"
433084,DIY Beautiful Social Graphics That Don't Require Photoshop,https://www.udemy.com/diy-beautiful-social-graphics-that-dont-require-photoshop/,$20.00,238,9,22,All Levels,0.47,2.5,2015-03-03T21:17:04Z,Graphic Design,2015-03-03,paid,Not free beginner,"$4,760.00"
711210,Learn 2D Cell Shading in Photoshop,https://www.udemy.com/3dmotive-learn-2d-cell-shading-in-photoshop/,$20.00,238,25,8,All Levels,0.8,1.5,2016-03-14T16:25:09Z,Graphic Design,2016-03-14,paid,Not free beginner,"$4,760.00"
910650,Forex Trading: Comprehensive & Concise Forex Trading Course,https://www.udemy.com/forex-trading-comprehensive-concise-forex-trading-course/,$160.00,2379,33,44,Beginner Level,0.87,3.5,2016-08-06T00:52:21Z,Business Finance,2016-08-06,paid,Not free beginner,"$380,640.00"
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,https://www.udemy.com/html-css-more/,$20.00,23764,490,58,Beginner Level,0.14,5.5,2015-10-17T04:52:25Z,Web Development,2015-10-17,paid,Not free beginner,"$475,280.00"
944886,WordPress Look and Feel with Themes,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/,$25.00,2371,10,12,Beginner Level,0.96,1,2016-09-04T19:34:22Z,Web Development,2016-09-04,paid,Not free beginner,"$59,275.00"
155616,4. Ordinary Simple Annuities: The Basics,https://www.udemy.com/ordinary-simple-annuities-the-basics/,$20.00,237,1,17,All Levels,0.45,1.5,2014-01-31T22:27:11Z,Business Finance,2014-01-31,paid,Not free beginner,"$4,740.00"
99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,https://www.udemy.com/open-g-and-d-guitar-lessons/,$20.00,237,12,6,All Levels,0.02,1.5,2013-10-08T07:43:00Z,Musical Instruments,2013-10-08,paid,Not free beginner,"$4,740.00"
429866,From Drawing to Illustration,https://www.udemy.com/from-drawing-to-illustration/,$20.00,237,25,32,All Levels,0.98,6,2015-04-17T17:20:21Z,Graphic Design,2015-04-17,paid,Not free beginner,"$4,740.00"
897314,HTTP Clients with Laravel: Use and Consume Services and APIs,https://www.udemy.com/http-clients-with-laravel-use-and-consume-services-and-apis/,$65.00,237,22,52,Beginner Level,0.34,3.5,2016-07-18T19:09:21Z,Web Development,2016-07-18,paid,Not free beginner,"$15,405.00"
60792,Learn to Use jQuery UI Widgets,https://www.udemy.com/learn-to-use-jquery-ui-widgets/,$0.00,23669,521,9,Beginner Level,0.96,1,2013-06-23T02:38:19Z,Web Development,2013-06-23,free,Free beginner,$0.00
1034520,WordPress Domination #2: Leads & Scarcity,https://www.udemy.com/wordpress-domination-2-leads-and-scarcity/,$95.00,2362,4,13,All Levels,0.96,1,2017-01-10T17:41:50Z,Web Development,2017-01-10,paid,Not free beginner,"$224,390.00"
52457,The Logo Design Process From Start To Finish,https://www.udemy.com/the-logo-design-process-from-start-to-finish/,$95.00,2361,74,40,All Levels,0.55,5.5,2013-09-24T03:52:32Z,Graphic Design,2013-09-24,paid,Not free beginner,"$224,295.00"
761770,Learn HTML5 Canvas for beginners,https://www.udemy.com/learn-html5-canvas-for-beginners/,$100.00,2360,12,49,Intermediate Level,0.96,3.5,2016-03-01T17:53:34Z,Web Development,2016-03-01,paid,Not free beginner,"$236,000.00"
789820,Instant Harmonica - play Christmas + Birthday songs now!,https://www.udemy.com/instant-harmonica-play-christmas-and-birthday-songs-now/,$40.00,236,0,18,All Levels,0.02,1.5,2016-05-18T18:46:00Z,Musical Instruments,2016-05-18,paid,Not free beginner,"$9,440.00"
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,$40.00,236,31,35,All Levels,0.96,4,2016-10-12T17:02:13Z,Web Development,2016-10-12,paid,Not free beginner,"$9,440.00"
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,https://www.udemy.com/playing-piano-major-scales-and-arpeggios-voli/,$50.00,2358,3,26,All Levels,0.11,1,2016-03-31T18:31:08Z,Musical Instruments,2016-03-31,paid,Not free beginner,"$117,900.00"
1085646,How to Doodle: Basics and Lettering,https://www.udemy.com/how-to-doodle-basics-and-lettering/,$185.00,2358,28,12,Beginner Level,0.18,1,2017-02-21T17:43:34Z,Graphic Design,2017-02-21,paid,Not free beginner,"$436,230.00"
882488,WordPress Development For Beginners,https://www.udemy.com/wordpress-basic/,$95.00,23572,210,20,All Levels,0.71,2,2016-06-20T18:46:15Z,Web Development,2016-06-20,paid,Not free beginner,"$2,239,340.00"
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,https://www.udemy.com/just-chords-piano/,$85.00,2357,15,53,Beginner Level,0.11,5,2013-05-02T11:38:58Z,Musical Instruments,2013-05-02,paid,Not free beginner,"$200,345.00"
30261,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,$200.00,2355,143,215,All Levels,0.96,7,2012-11-26T20:00:40Z,Web Development,2012-11-26,paid,Not free beginner,"$471,000.00"
280194,"Become a Graphic Designer, and earn a living from it",https://www.udemy.com/become-a-graphic-designer-and-earn-a-living-from-it/,$35.00,2354,12,37,Beginner Level,0.73,3,2014-09-17T13:20:56Z,Graphic Design,2014-09-17,paid,Not free beginner,"$82,390.00"
926206,HTML5 and CSS3 : Landing Pages for Entrepreneurs 2016,https://www.udemy.com/landing-pages-for-entrepreneurs/,$195.00,2354,16,45,All Levels,0.96,4,2016-08-12T15:50:50Z,Web Development,2016-08-12,paid,Not free beginner,"$459,030.00"
399228,"Learn to code, Become a Web Developer and Master JavaScript!",https://www.udemy.com/master-javascript-today/,$200.00,2353,47,91,All Levels,0.96,10,2015-01-22T14:36:59Z,Web Development,2015-01-22,paid,Not free beginner,"$470,600.00"
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,https://www.udemy.com/bootstrap-3-introduction-make-responsive-websites-fast/,$50.00,2351,302,16,All Levels,0.96,2.5,2015-01-21T04:02:16Z,Web Development,2015-01-21,paid,Not free beginner,"$117,550.00"
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",https://www.udemy.com/learn-how-to-play-blues-rock-boogie-woogie-piano-today/,$45.00,2346,11,14,Intermediate Level,0.12,0.65,2014-10-08T22:07:46Z,Musical Instruments,2014-10-08,paid,Not free beginner,"$105,570.00"
20150,iPhone icons gone awesome,https://www.udemy.com/how-to-make-awesome-icons-for-your-iphone-app-in-60-seconds/,$20.00,2346,18,55,Beginner Level,0.5,3.5,2012-06-26T14:39:05Z,Graphic Design,2012-06-26,paid,Not free beginner,"$46,920.00"
977516,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,$150.00,2346,10,65,All Levels,0.2,4.5,2016-11-15T21:51:28Z,Web Development,2016-11-15,paid,Not free beginner,"$351,900.00"
326948,Working Capital Management for CA / CFA / CPA Exams,https://www.udemy.com/working-capital-management/,$25.00,2342,9,33,Beginner Level,0.87,3.5,2014-10-25T13:00:19Z,Business Finance,2014-10-25,paid,Not free beginner,"$58,550.00"
1045862,Create eye-catching WordPress website from scratch,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/,$30.00,2342,15,19,All Levels,0.47,4.5,2016-12-28T19:04:14Z,Web Development,2016-12-28,paid,Not free beginner,"$70,260.00"
47963,"Coding for Entrepreneurs: Learn Python, Django, and More.",https://www.udemy.com/coding-for-entrepreneurs/,$195.00,23412,799,251,All Levels,0.07,45,2013-04-08T00:46:14Z,Web Development,2013-04-08,paid,Not free beginner,"$4,565,340.00"
49886,Business Analysis: Working with Use Cases,https://www.udemy.com/usecases/,$90.00,2338,224,5,All Levels,0.87,1.5,2013-04-17T19:33:22Z,Business Finance,2013-04-17,paid,Not free beginner,"$210,420.00"
549094,Install a Wordpress Theme the Correct Way & Charge Others,https://www.udemy.com/how-to-install-a-wordpress-theme-the-right-way/,$20.00,2335,13,18,Intermediate Level,0.3,1,2015-09-20T18:51:51Z,Web Development,2015-09-20,paid,Not free beginner,"$46,700.00"
349586,Master Manga Studio 5: Bonus Drawing and Painting,https://www.udemy.com/master-manga-studio-5/,$165.00,2325,155,61,All Levels,0.34,8,2015-02-06T07:44:43Z,Graphic Design,2015-02-06,paid,Not free beginner,"$383,625.00"
660876,Graphic Design - An Overview of the Field,https://www.udemy.com/graphic-design-secrets/,$0.00,23229,2215,12,All Levels,0.53,1,2015-11-09T19:10:57Z,Graphic Design,2015-11-09,free,Not free beginner,$0.00
281690,A Very Complete Introduction To Laravel,https://www.udemy.com/laravel-4-beginners/,$20.00,2320,114,43,All Levels,0.76,6,2014-08-24T16:47:54Z,Web Development,2014-08-24,paid,Not free beginner,"$46,400.00"
304000,Financial Modelling for entrepreneurs,https://www.udemy.com/financial-modelling-for-entrepreneurs/,$20.00,232,7,17,Beginner Level,0.85,1,2014-09-20T08:26:56Z,Business Finance,2014-09-20,paid,Not free beginner,"$4,640.00"
344348,Master the Clarinet: Intermediate Instruction Made Simple!,https://www.udemy.com/clarinet-beyond-beginner/,$50.00,232,11,97,All Levels,0.02,7,2015-01-01T01:24:20Z,Musical Instruments,2015-01-01,paid,Not free beginner,"$11,600.00"
381330,Live Account - ETF Trading System - Hacking The Stock Market,https://www.udemy.com/cracked-wall-street-hacked-the-stock-market-top-secret/,$150.00,2318,19,16,All Levels,0.87,5,2014-12-31T03:29:21Z,Business Finance,2014-12-31,paid,Not free beginner,"$347,700.00"
493014,Financial modeling: Build a forward looking financial model,https://www.udemy.com/how-to-make-an-integrated-financial-model/,$20.00,2317,44,22,Beginner Level,0.87,2,2015-05-05T17:47:11Z,Business Finance,2015-05-05,paid,Not free beginner,"$46,340.00"
739770,PHP MySQL: Learn PHP MySQL with Project,https://www.udemy.com/php-mysql-project-learning/,$20.00,2314,77,25,Beginner Level,0.47,2,2016-04-21T02:06:22Z,Web Development,2016-04-21,paid,Not free beginner,"$46,280.00"
361620,Wordpress Tutorial,https://www.udemy.com/responsive-design/,$200.00,2311,8,44,All Levels,0.93,1.5,2014-12-04T19:17:17Z,Web Development,2014-12-04,paid,Not free beginner,"$462,200.00"
918688,How I Make Consistent Returns Trading Options,https://www.udemy.com/how-i-make-15-per-month-trading-options/,$200.00,2310,162,26,All Levels,0.96,3.5,2016-10-05T17:42:52Z,Business Finance,2016-10-05,paid,Not free beginner,"$462,000.00"
373636,Master the Trombone: Intermediate Instruction Made Simple!,https://www.udemy.com/beginning-trombone/,$50.00,231,7,110,Beginner Level,0.02,9,2015-03-04T22:36:26Z,Musical Instruments,2015-03-04,paid,Not free beginner,"$11,550.00"
407796,Redirect Your Visitors By Country Easily -Wordpress Tutorial,https://www.udemy.com/redirect-your-visitors-by-country-easily-wordpress-tutorial/,$20.00,2306,3,24,All Levels,0.93,1,2015-02-05T18:04:53Z,Web Development,2015-02-05,paid,Not free beginner,"$46,120.00"
556068,Option Trading - How To Earn If You Can't Predict The Market,https://www.udemy.com/option-trading-how-to-earn/,$145.00,2305,19,30,All Levels,0.96,1.5,2015-07-22T19:02:23Z,Business Finance,2015-07-22,paid,Not free beginner,"$334,225.00"
1196728,From 0 to 1: Investments and Portfolio Theory,https://www.udemy.com/from-0-to-1-investments-and-portfolio-theory/,$50.00,230,0,22,All Levels,0.18,4.5,2017-05-01T23:42:52Z,Business Finance,2017-05-01,paid,Not free beginner,"$11,500.00"
786984,Торговля дельта-нейтральными стренглами,https://www.udemy.com/strangles/,$150.00,23,6,25,All Levels,0.96,1.5,2016-03-10T22:29:13Z,Business Finance,2016-03-10,paid,Not free beginner,"$3,450.00"
690546,UK Self Assessment Tax Return Filing Online,https://www.udemy.com/uk-tax-return/,$20.00,23,7,6,All Levels,0.96,0.4666666667,2015-12-07T18:36:33Z,Business Finance,2015-12-07,paid,Not free beginner,$460.00
257996,Bookkeeping made simple,https://www.udemy.com/bookkeeping-essentials/,$30.00,23,1,19,Beginner Level,0.96,1,2015-02-13T12:50:30Z,Business Finance,2015-02-13,paid,Not free beginner,$690.00
1220862,"The True ' Secret Sauce For Stock Market Success""",https://www.udemy.com/stockmarketsuccesssecretsauce/,$200.00,23,2,30,Beginner Level,0.96,3,2017-06-11T16:01:03Z,Business Finance,2017-06-11,paid,Not free beginner,"$4,600.00"
983444,Adobe Illustrator Vectors For Hand Letterers,https://www.udemy.com/adobe-illustrator-vectors-for-hand-letterers/,$100.00,23,2,9,Beginner Level,0.79,0.6166666667,2016-10-21T18:50:38Z,Graphic Design,2016-10-21,paid,Not free beginner,"$2,300.00"
943724,Car Sketching with Simple Analog Tools,https://www.udemy.com/car-sketching-with-markers/,$40.00,23,5,10,All Levels,0.79,0.6166666667,2016-08-29T18:50:57Z,Graphic Design,2016-08-29,paid,Not free beginner,$920.00
793246,Autodesk Inventor 2016 : Complete Guide,https://www.udemy.com/learn-autodesk-inventor-2016/,$20.00,23,4,83,All Levels,0.79,7.5,2016-03-22T20:35:56Z,Graphic Design,2016-03-22,paid,Not free beginner,$460.00
1276020,Photoshop para iniciante - o básico,https://www.udemy.com/photoshop-para-iniciante-o-basico/,$30.00,23,2,20,All Levels,0.79,3,2017-07-03T01:36:55Z,Graphic Design,2017-07-03,paid,Not free beginner,$690.00
63612,1 Hour JavaScript,https://www.udemy.com/1-hour-javascript/,$200.00,22999,602,18,All Levels,0.24,1,2013-07-04T15:27:02Z,Web Development,2013-07-04,paid,Not free beginner,"$4,599,800.00"
545524,Build Websites And Apps By Outsourcing,https://www.udemy.com/outsourcing-development-work/,$20.00,2299,11,22,Beginner Level,0.93,2,2015-07-20T22:16:39Z,Web Development,2015-07-20,paid,Not free beginner,"$45,980.00"
859422,Bootstrap 4.0 New Features: Build Responsive Website,https://www.udemy.com/bootstrap4-new-features/,$40.00,2296,28,14,All Levels,0.93,1.5,2016-06-16T20:34:50Z,Web Development,2016-06-16,paid,Not free beginner,"$91,840.00"
798740,Forex Traders - Create Your First Trading Robot. No Coding!,https://www.udemy.com/launch-your-amazing-forex-robot-in-30-minutes-no-coding/,$200.00,2295,84,39,Intermediate Level,0.96,4,2016-05-02T19:26:48Z,Business Finance,2016-05-02,paid,Not free beginner,"$459,000.00"
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,$20.00,2293,9,28,Beginner Level,0.96,2,2015-01-06T13:05:53Z,Business Finance,2015-01-06,paid,Not free beginner,"$45,860.00"
1225194,Zoho Books Gestion Financière d'Entreprise pas à pas,https://www.udemy.com/zoho-books-gestion-financiere-dentreprise-pas-a-pas/,$0.00,229,0,33,Beginner Level,0.68,2,2017-05-26T16:45:55Z,Business Finance,2017-05-26,free,Free beginner,$0.00
172906,Practical Font Design,https://www.udemy.com/practical-font-design/,$50.00,229,23,26,Beginner Level,0.98,7.5,2014-04-16T15:08:48Z,Graphic Design,2014-04-16,paid,Not free beginner,"$11,450.00"
1116196,Essential Theory and Technique for Guitar,https://www.udemy.com/essential-theory-and-technique-for-guitar/,$0.00,2285,34,22,Beginner Level,0.76,2,2017-02-25T00:24:16Z,Musical Instruments,2017-02-25,free,Free beginner,$0.00
474238,Excel functions to analyze and visualize data,https://www.udemy.com/basic-excel-functions-to-analyze-large-data/,$20.00,2283,54,16,Intermediate Level,0.96,2,2015-04-20T18:52:32Z,Business Finance,2015-04-20,paid,Not free beginner,"$45,660.00"
